Date,Open,High,Low,Close,Adj Close,Volume
2024-03-20,3058.647949,3081.754883,3056.645020,3079.686035,3079.686035,349200
2024-03-21,3084.412109,3090.051025,3069.271973,3077.113037,3077.113037,366900
2024-03-22,3070.548096,3073.206055,3027.761963,3048.033936,3048.033936,394700
2024-03-25,3040.500977,3065.260986,3026.305908,3026.305908,3026.305908,387500
2024-03-26,3026.922119,3036.493896,3006.260010,3031.480957,3031.480957,345900
2024-03-27,3026.813965,3030.449951,2993.138916,2993.138916,2993.138916,343200
2024-03-28,2988.590088,3033.366943,2984.120117,3010.664063,3010.664063,353200
2024-03-29,3008.375977,3041.298096,3008.166992,3041.166992,3041.166992,334800
2024-04-01,3049.020996,3078.488037,3049.020996,3077.378906,3077.378906,375400
2024-04-02,3076.875000,3085.537109,3063.980957,3074.958984,3074.958984,367300
2024-04-03,3074.893066,3079.020020,3057.396973,3069.295898,3069.295898,363200
2024-04-08,3057.325928,3077.351074,3045.468994,3047.052979,3047.052979,402900
2024-04-09,3044.614014,3051.584961,3033.208984,3048.537109,3048.537109,333500
2024-04-10,3045.960938,3049.606934,3013.590088,3027.334961,3027.334961,349000
2024-04-11,3013.572998,3050.336914,3009.896973,3034.246094,3034.246094,340900
2024-04-12,3035.576904,3043.560059,3014.830078,3019.474121,3019.474121,334200
2024-04-15,3013.672119,3066.940918,2995.541992,3057.377930,3057.377930,461200
2024-04-16,3043.551025,3052.435059,3005.340088,3007.068115,3007.068115,448100
2024-04-17,3008.061035,3071.381104,3002.055908,3071.381104,3071.381104,413400
2024-04-18,3060.031006,3102.552979,3057.760986,3074.225098,3074.225098,416300
2024-04-19,3060.299072,3080.322998,3055.058105,3065.260986,3065.260986,375500
2024-04-22,3059.064941,3078.423096,3042.541992,3044.594971,3044.594971,357200
2024-04-23,3038.612061,3044.944092,3016.517090,3021.978027,3021.978027,325600
2024-04-24,3029.403076,3045.639893,3019.124023,3044.822021,3044.822021,305300
2024-04-25,3037.927002,3060.263916,3034.649902,3052.899902,3052.899902,292300
2024-04-26,3054.979004,3092.429932,3054.979004,3088.635986,3088.635986,439400
2024-04-29,3086.681885,3119.686035,3080.585938,3113.042969,3113.042969,506900
2024-04-30,3110.158936,3123.288086,3104.293945,3104.824951,3104.824951,440200
2024-05-06,3132.511963,3142.382080,3126.769043,3140.719971,3140.719971,450700
2024-05-07,3139.663818,3151.218994,3133.690430,3147.738037,3147.738037,3550518032
